CustomerID,Count,Country,State,City,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,State_freq,City_freq,Z_Score,Avg Monthly Spend,Churn Risk Category,Lifetime Revenue
4029-HPFVY,1,United States,California,San Francisco,"37.781304, -122.461522",37.781304,-122.461522,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,No,0,67,4275,Don't know,7043,104,,73.46666666666667,Medium,220.4
7602-DBTOU,1,United States,California,San Francisco,"37.776718, -122.495781",37.776718,-122.495781,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,No,0,20,4890,Don't know,7043,104,,19.950704225352112,Low,1416.5
5345-BMKWB,1,United States,California,San Francisco,"37.760412, -122.484966",37.760412,-122.484966,Male,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,No,0,24,4964,Don't know,7043,104,,19.79375,Low,158.35
5457-COLHT,1,United States,California,San Francisco,"37.731505, -122.384532",37.731505,-122.384532,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,No,0,41,4618,Don't know,7043,104,,80.3268115942029,Medium,5542.55
5451-YHYPW,1,United States,California,San Francisco,"37.797526, -122.464531",37.797526,-122.464531,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,No,0,50,6205,Don't know,7043,104,,117.27361111111112,Medium,8443.7
7998-WNZEM,1,United States,California,San Francisco,"37.746699, -122.442833",37.746699,-122.442833,Male,No,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,No,0,47,5447,Don't know,7043,104,,80.39718309859154,Medium,5708.2
4664-NJCMS,1,United States,California,San Francisco,"37.802071, -122.411004",37.802071,-122.411004,Female,No,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.55,2016.3,No,0,68,5980,Don't know,7043,104,,61.1,Medium,2016.3
0307-BCOPK,1,United States,California,San Francisco,"37.721052, -122.413573",37.721052,-122.413573,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,No,0,60,4336,Don't know,7043,104,,20.415625,Medium,326.65
7629-WFGLW,1,United States,California,Palo Alto,"37.444314, -122.149996",37.444314,-122.149996,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,No,0,20,6335,Don't know,7043,16,,97.70982142857143,Low,5471.75
2542-HYGIQ,1,United States,California,Palo Alto,"37.45809, -122.115398",37.45809,-122.115398,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,No,0,48,2732,Don't know,7043,16,,19.95,Medium,19.95
5016-LIPDW,1,United States,California,Stanford,"37.424342, -122.165641",37.424342,-122.165641,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,1061.6,No,0,53,4194,Don't know,7043,4,,18.62456140350877,Medium,1061.6
6481-LXPWL,1,United States,California,Palo Alto,"37.416159, -122.131337",37.416159,-122.131337,Male,No,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,No,0,38,5092,Don't know,7043,16,,35.205357142857146,Low,1971.5
6124-ACRHJ,1,United States,California,San Mateo,"37.538309, -122.305109",37.538309,-122.305109,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,32,4099,Don't know,7043,16,,19.75,Low,19.75
9362-MWODR,1,United States,California,San Mateo,"37.556094, -122.272437",37.556094,-122.272437,Female,No,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,No,0,79,5056,Don't know,7043,16,,61.50875,High,2460.35
9975-GPKZU,1,United States,California,Alameda,"37.774633, -122.274434",37.774633,-122.274434,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,No,0,56,2610,Don't know,7043,8,,18.619565217391305,Medium,856.5
9625-RZFUK,1,United States,California,Alameda,"37.724817, -122.224363",37.724817,-122.224363,Male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,No,0,63,4235,Don't know,7043,8,,20.2515873015873,Medium,1275.85
5153-LXKDT,1,United States,California,Danville,"37.791481, -121.903253",37.791481,-121.903253,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,No,0,37,4108,Don't know,7043,8,,109.81617647058823,Low,7467.5
5161-UBZXI,1,United States,California,Alamo,"37.855717, -121.994813",37.855717,-121.994813,Male,No,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,No,0,58,6315,Don't know,7043,4,,105.2427536231884,Medium,7261.75
1020-JPQOW,1,United States,California,Angwin,"38.542448, -122.419923",38.542448,-122.419923,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,No,0,63,6161,Don't know,7043,4,,91.36785714285715,Medium,5116.6
7919-ZODZZ,1,United States,California,Antioch,"37.980057, -121.801599",37.980057,-121.801599,Female,No,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,No,0,78,5289,Don't know,7043,4,,66.005,High,660.05
0565-JUPYD,1,United States,California,Benicia,"38.113533, -122.11926",38.113533,-122.11926,Male,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,0,43,4908,Don't know,7043,4,,104.61587301587302,Medium,6590.8
6867-ACCZI,1,United States,California,Bethel Island,"38.050558, -121.646924",38.050558,-121.646924,Female,No,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,No,0,47,3303,Don't know,7043,4,,50.33958333333334,Medium,1208.15
5939-XAIXZ,1,United States,California,Birds Landing,"38.140719, -121.838298",38.140719,-121.838298,Female,No,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No,0,27,3367,Don't know,7043,4,,54.415789473684214,Low,1033.9
9054-FOWNV,1,United States,California,Brentwood,"37.908242, -121.682472",37.908242,-121.682472,Male,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,No,0,48,5585,Don't know,7043,4,,85.68863636363636,Medium,1885.15
8207-VVMYB,1,United States,California,Clayton,"37.881842, -121.848111",37.881842,-121.848111,Female,No,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,No,0,76,6170,Don't know,7043,4,,28.670714285714286,High,2006.95
9732-EQMWY,1,United States,California,Concord,"37.950248, -122.022455",37.950248,-122.022455,Female,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,No,0,59,4725,Don't know,7043,16,,102.55102040816327,Medium,5025.0
5269-NRGDP,1,United States,California,Concord,"37.971421, -121.971504",37.971421,-121.971504,Male,No,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,No,0,58,2531,Don't know,7043,16,,73.5297619047619,Medium,3088.25
6195-MELTI,1,United States,California,Pleasant Hill,"37.95338, -122.076886",37.95338,-122.076886,Male,No,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,No,0,58,4223,Don't know,7043,4,,54.99473684210526,Medium,3134.7
2121-JAFOM,1,United States,California,Danville,"37.815459, -121.977203",37.815459,-121.977203,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,No,0,38,5076,Don't know,7043,8,,115.44999999999999,Low,8312.4
8818-DOPVL,1,United States,California,El Cerrito,"37.924838, -122.289145",37.924838,-122.289145,Female,Yes,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,No,0,76,4103,Don't know,7043,4,,105.7358695652174,High,4863.85
1227-UDMZR,1,United States,California,Fremont,"37.572273, -121.964583",37.572273,-121.964583,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,No,0,33,4311,Don't know,7043,16,,92.19305555555555,Low,6637.9
5198-HQAEN,1,United States,California,Fremont,"37.505768, -121.962472",37.505768,-121.962472,Male,No,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,No,0,44,2775,Don't know,7043,16,,90.44571428571429,Medium,3165.6
2167-FQSTQ,1,United States,California,Hayward,"37.674002, -122.076796",37.674002,-122.076796,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,No,0,59,5527,Don't know,7043,16,,94.2513888888889,Medium,6786.1
2819-GWENI,1,United States,California,Hayward,"37.656695, -122.048361",37.656695,-122.048361,Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,No,0,41,2987,Don't know,7043,16,,19.392857142857142,Medium,543.0
3572-UUHRS,1,United States,California,Castro Valley,"37.708327, -122.083473",37.708327,-122.083473,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,No,0,78,2653,Don't know,7043,8,,19.273333333333333,High,867.3
2692-PFYTJ,1,United States,California,Hercules,"37.991259, -122.214945",37.991259,-122.214945,Female,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,No,0,67,2569,Don't know,7043,4,,25.75,Medium,25.75
5955-EPOAZ,1,United States,California,Livermore,"37.571748, -121.659562",37.571748,-121.659562,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,No,0,77,5554,Don't know,7043,4,,18.25,High,109.5
6821-JPCDC,1,United States,California,Castro Valley,"37.722727, -122.02157",37.722727,-122.02157,Female,No,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,No,0,66,5893,Don't know,7043,8,,97.76979166666666,Medium,4692.95
8815-LMFLX,1,United States,California,Martinez,"38.014457, -122.115432",38.014457,-122.115432,Male,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,No,0,26,5250,Don't know,7043,4,,21.874000000000002,Low,546.85
9135-HSWOC,1,United States,California,Fremont,"37.555473, -122.080312",37.555473,-122.080312,Male,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,No,0,79,5431,Don't know,7043,16,,19.90703125,High,1274.05
8582-KRHPJ,1,United States,California,Moraga,"37.827946, -122.107185",37.827946,-122.107185,Male,No,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,No,0,45,5629,Don't know,7043,4,,35.648,Medium,1782.4
5811-IWXYM,1,United States,California,Napa,"38.489789, -122.27011",38.489789,-122.27011,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,No,0,25,5954,Don't know,7043,8,,101.94423076923077,Low,5301.1
7044-YAACC,1,United States,California,Napa,"38.232389, -122.324944",38.232389,-122.324944,Male,Yes,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,No,0,53,4444,Don't know,7043,8,,70.0875,Medium,280.35
8189-XRIKE,1,United States,California,Newark,"37.504133, -122.032347",37.504133,-122.032347,Female,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,No,0,52,5936,Don't know,7043,4,,90.5609375,Medium,2897.95
1506-YJTYT,1,United States,California,Oakley,"37.999406, -121.686241",37.999406,-121.686241,Male,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,No,0,76,5264,Don't know,7043,4,,74.91111111111111,High,3371.0
4123-DVHPH,1,United States,California,Orinda,"37.873916, -122.20522",37.873916,-122.20522,Male,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,No,0,30,2715,Don't know,7043,4,,89.03333333333333,Low,801.3
2228-BZDEE,1,United States,California,Pleasanton,"37.633361, -121.862395",37.633361,-121.862395,Female,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,No,0,57,5755,Don't know,7043,8,,19.989814814814817,Medium,1079.45
2789-CZANW,1,United States,California,Dublin,"37.713926, -121.928425",37.713926,-121.928425,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,No,0,45,5574,Don't know,7043,4,,109.3328125,Medium,6997.3
7596-LDUXP,1,United States,California,Rodeo,"38.027218, -122.23463",38.027218,-122.23463,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,No,0,52,2452,Don't know,7043,4,,81.58749999999999,Medium,979.05
3740-RLMVT,1,United States,California,Saint Helena,"38.581354, -122.296283",38.581354,-122.296283,Male,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,No,0,41,5792,Don't know,7043,4,,61.483582089552236,Medium,4119.4
2192-OZITF,1,United States,California,San Leandro,"37.717196, -122.159338",37.717196,-122.159338,Female,No,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,No,0,56,2280,Don't know,7043,12,,74.42444444444445,Medium,3349.1
5651-CPDND,1,United States,California,San Leandro,"37.704384, -122.126703",37.704384,-122.126703,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,No,0,38,3903,Don't know,7043,12,,49.21,Low,492.1
2186-QZEYA,1,United States,California,San Leandro,"37.687264, -122.15728",37.687264,-122.15728,Female,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No,0,30,2044,Don't know,7043,12,,59.27413793103448,Low,1718.95
1131-ALZWV,1,United States,California,San Lorenzo,"37.676249, -122.132415",37.676249,-122.132415,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,No,0,62,4147,Don't know,7043,4,,25.21875,Medium,605.25
7729-XBTWX,1,United States,California,San Ramon,"37.766556, -121.976784",37.766556,-121.976784,Male,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,No,0,58,4485,Don't know,7043,4,,20.37121212121212,Medium,1344.5
9134-WYRVP,1,United States,California,Suisun City,"38.197907, -122.017258",38.197907,-122.017258,Male,No,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,No,0,74,5311,Don't know,7043,4,,83.66960784313724,High,4267.15
3284-SVCRO,1,United States,California,Sunol,"37.587494, -121.862856",37.587494,-121.862856,Female,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,No,0,47,3146,Don't know,7043,4,,24.912222222222223,Medium,1121.05
9732-OUYRN,1,United States,California,Union City,"37.59485, -122.051521",37.59485,-122.051521,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,No,0,39,4066,Don't know,7043,4,,18.748979591836736,Low,918.7
0559-CKHUS,1,United States,California,Pleasanton,"37.685052, -121.912061",37.685052,-121.912061,Female,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,No,0,77,5758,Don't know,7043,8,,17.99310344827586,High,521.8
2931-SVLTV,1,United States,California,Vallejo,"38.161321, -122.271588",38.161321,-122.271588,Male,No,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,No,0,39,2283,Don't know,7043,16,,111.7275,Low,4469.1
7504-UWHNB,1,United States,California,Vallejo,"38.105733, -122.186338",38.105733,-122.186338,Male,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,No,0,26,3080,Don't know,7043,16,,69.17399999999999,Low,1729.35
2582-FFFZR,1,United States,California,Vallejo,"38.093701, -122.276589",38.093701,-122.276589,Female,No,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,No,0,62,2854,Don't know,7043,16,,48.78636363636363,Medium,1073.3
8908-NMQTX,1,United States,California,Walnut Creek,"37.862128, -122.075197",37.862128,-122.075197,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,No,0,75,4369,Don't know,7043,12,,63.423611111111114,High,4566.5
